ID,住所コード,市区町村名,大字名,字丁目名,街区,地番_戸番,建物名,階数,建物分類,総部屋数,目標物数,個人の家屋数,事業所数,空き部屋数,その他数,目標物比率,個人の家屋比率,事業所比率,空き部屋比率,その他比率,面積,延床面積,目標物総面積,目標物平均面積,個人の家屋総面積,個人の家屋平均面積,空き部屋総面積,空き部屋平均面積,事業所総面積,事業所平均面積,その他総面積,その他平均面積,飲食件数,物販_食品_件数,物販_衣料_件数,物販_日用雑貨_件数,サービス_レンタル_件数,サービス_冠婚葬祭_件数,サービス_生活関連_件数,サービス_自動車_件数,サービス_その他_件数,量販店件数,金融_保険件数,不動産件数,インフラ件数,専門職件数,スポーツ施設件数,娯楽件数,ホテル_旅館件数,医療_福祉件数,公共件数,教育件数,宅配_引越_郵便件数,運輸件数,建設_設備件数,自動車関連件数,協同組合件数,宗教関連件数,一般業件数,経度,緯度,部屋数推定フラグ,地域冷暖房フラグ,地域冷暖房計画区域,is_target,building_usage,building_usage_detailed,by_google_map,floor_area,building_usage_detailed_sim,CL
8231,13102,中央区,日本橋蛎殻町,１丁目,13,9,,3,1001,1,0,1,0,0,0,0,100,0,0,0,45.18,135.54,0,0,135.54,135.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7822339,35.6838725,0,,,FALSE,,,FALSE,135.54,,
8232,13102,中央区,日本橋蛎殻町,１丁目,13,9,粟竹ビル,4,3004,4,0,4,0,0,0,0,100,0,0,0,29.7,118.8,0,0,118.8,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7821897,35.6838247,1,,,TRUE,01_Office,Office,FALSE,118.8,Office,CL1
8233,13102,中央区,日本橋蛎殻町,１丁目,13,9,,4,1001,1,0,1,0,0,0,0,100,0,0,0,42.54,170.16,0,0,170.16,170.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7822831,35.6838978,0,,,FALSE,,,FALSE,170.16,,
8234,13102,中央区,日本橋蛎殻町,１丁目,13,5,イヌイ（株）東京支店,5,2027,1,0,0,1,0,0,0,0,100,0,0,177.41,887.05,0,0,0,0,0,0,887.05,887.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7821647,35.6839347,0,,,TRUE,01_Office,Office,FALSE,887.05,Office,CL3
8235,13102,中央区,日本橋蛎殻町,１丁目,14,12,（株）司工業社,0,2027,1,0,0,1,0,0,0,0,100,0,0,35.99,71.98,0,0,0,0,0,0,71.98,71.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.782365,35.683485,0,,,TRUE,01_Office,Office,FALSE,71.98,Office,CL1
8236,13102,中央区,日本橋蛎殻町,１丁目,14,12,,3,1001,1,0,1,0,0,0,0,100,0,0,0,42.79,128.37,0,0,128.37,128.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823853,35.6836,0,,,FALSE,,,FALSE,128.37,,
8237,13102,中央区,日本橋蛎殻町,１丁目,14,6,,4,1001,1,0,1,0,0,0,0,100,0,0,0,30.54,122.16,0,0,122.16,122.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823842,35.6837892,0,,,FALSE,,,FALSE,122.16,,
8238,13102,中央区,日本橋蛎殻町,１丁目,14,13,ＲＯＹＡＬＣＯＵＲＴ日本橋人形町,10,1002,29,0,0,0,29,0,0,0,0,100,0,165.27,1652.7,0,0,0,0,1652.7,56.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7822361,35.6834842,0,,,FALSE,,,FALSE,1652.7,,
8239,13102,中央区,日本橋蛎殻町,１丁目,14,2,かかし,4,3001,3,0,1,2,0,0,0,33.33,66.67,0,0,55.33,221.32,0,0,165.99,165.99,0,0,55.33,27.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7818806,35.6834875,0,,,TRUE,01_Office,Office,FALSE,55.33,Office,CL1
8240,13102,中央区,日本橋蛎殻町,１丁目,14,14,サンユー蛎殻町ビル,6,3004,7,0,0,6,0,1,0,0,85.71,0,14.29,325.72,2280.04,0,0,0,0,0,0,1954.32,325.72,325.72,325.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7820806,35.6833961,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,2280.04,HousingClothingSuper,
8241,13102,中央区,日本橋蛎殻町,１丁目,14,9,（株）ティー・エフ・ケイ,0,1008,2,0,1,1,0,0,0,50,50,0,0,29.62,59.24,0,0,29.62,29.62,0,0,29.62,29.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7824731,35.6837619,0,,,TRUE,01_Office,Office,FALSE,29.62,Office,CL1
8242,13102,中央区,日本橋蛎殻町,１丁目,14,6,魚久,3,2027,1,0,0,1,0,0,0,0,100,0,0,27.67,83.01,0,0,0,0,0,0,83.01,83.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823361,35.6837736,0,,,TRUE,01_Office,Office,FALSE,83.01,Office,CL1
8243,13102,中央区,日本橋蛎殻町,１丁目,14,8,そば処丸富,5,1008,2,0,1,1,0,0,0,50,50,0,0,64.96,324.8,0,0,259.84,259.84,0,0,64.96,64.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7825386,35.6837947,0,,,TRUE,01_Office,Office,FALSE,64.96,Office,CL1
8244,13102,中央区,日本橋蛎殻町,１丁目,14,5,魚久,3,2027,1,0,0,1,0,0,0,0,100,0,0,73.35,220.05,0,0,0,0,0,0,220.05,220.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823056,35.6837117,0,,,TRUE,01_Office,Office,FALSE,220.05,Office,CL2
8245,13102,中央区,日本橋蛎殻町,１丁目,14,8,カフェロイド,0,2027,1,0,0,1,0,0,0,0,100,0,0,53.7,107.4,0,0,0,0,0,0,107.4,107.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.782515,35.6838575,0,,,TRUE,06_Restaurant,UrbanCafe,FALSE,107.4,UrbanCafe,
8246,13102,中央区,日本橋蛎殻町,１丁目,14,11,泰信ビル,4,3004,4,0,0,4,0,0,0,0,100,0,0,59.93,239.72,0,0,0,0,0,0,239.72,59.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.782445,35.6835397,0,,,TRUE,01_Office,Office,FALSE,239.72,Office,CL2
8247,13102,中央区,日本橋蛎殻町,１丁目,14,10,アナリティカ・ビル,5,3004,8,0,0,8,0,0,0,0,100,0,0,192.16,1152.96,0,0,0,0,0,0,1152.96,144.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7825372,35.6836303,0,,,TRUE,01_Office,Office,FALSE,1152.96,Office,CL4
8248,13102,中央区,日本橋蛎殻町,１丁目,14,,,3,1001,1,0,1,0,0,0,0,100,0,0,0,35.5,106.5,0,0,106.5,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7824311,35.6837378,0,,,FALSE,,,FALSE,106.5,,
8249,13102,中央区,日本橋蛎殻町,１丁目,14,12,,0,1001,1,0,1,0,0,0,0,100,0,0,0,25.1,50.2,0,0,50.2,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7822975,35.6835667,1,,,FALSE,,,FALSE,50.2,,
8250,13102,中央区,日本橋蛎殻町,１丁目,14,,ＣＡＳＡＲＥＵＳＳＩＲ,7,1002,17,0,1,0,15,1,0,5.88,0,88.24,5.88,148.42,1038.94,0,0,148.42,148.42,742.1,49.47,0,0,148.42,148.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7820211,35.6835614,0,,,FALSE,,,FALSE,148.42,,
8251,13102,中央区,日本橋蛎殻町,１丁目,14,11,（株）エス・ティ・ジャパン第２ビル,4,3004,4,0,4,0,0,0,0,100,0,0,0,72.67,290.68,0,0,290.68,72.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7824603,35.683595,1,,,TRUE,01_Office,Office,FALSE,290.68,Office,CL2
8252,13102,中央区,日本橋蛎殻町,１丁目,14,9,,0,1001,1,0,1,0,0,0,0,100,0,0,0,43.63,87.26,0,0,87.26,87.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823786,35.68372,0,,,FALSE,,,FALSE,87.26,,
8253,13102,中央区,日本橋蛎殻町,１丁目,14,7,蛎殻町フラッツ,4,1002,4,0,0,0,4,0,0,0,0,100,0,25.54,102.16,0,0,0,0,102.16,25.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7824658,35.6838347,0,,,FALSE,,,FALSE,102.16,,
8254,13102,中央区,日本橋蛎殻町,１丁目,14,3,レーニアＢＬＤＧ２,3,3004,1,0,0,1,0,0,0,0,100,0,0,90.18,270.54,0,0,0,0,0,0,270.54,270.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.781935,35.6835122,0,,,TRUE,01_Office,Office,FALSE,270.54,Office,CL2
8255,13102,中央区,日本橋蛎殻町,１丁目,14,5,豊玉香料（株）,5,3004,3,0,0,3,0,0,0,0,100,0,0,117.36,586.8,0,0,0,0,0,0,586.8,195.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7821892,35.6836597,0,,,TRUE,01_Office,Office,FALSE,586.8,Office,CL3
8256,13102,中央区,日本橋蛎殻町,１丁目,14,12,寿司幸,0,1008,2,0,1,1,0,0,0,50,50,0,0,25.17,50.34,0,0,25.17,25.17,0,0,25.17,25.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823283,35.6835297,0,,,TRUE,01_Office,Office,FALSE,25.17,Office,CL1
8257,13102,中央区,日本橋蛎殻町,１丁目,14,7,ＹＫビル,3,3001,4,0,1,3,0,0,0,25,75,0,0,36.34,109.02,0,0,18.17,18.17,0,0,90.85,30.28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7824256,35.6838131,0,,,TRUE,01_Office,Office,FALSE,90.85,Office,CL1
8258,13102,中央区,日本橋蛎殻町,１丁目,15,11,,4,1001,1,0,1,0,0,0,0,100,0,0,0,112.13,448.52,0,0,448.52,448.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823364,35.6832056,0,,,FALSE,,,FALSE,448.52,,
8259,13102,中央区,日本橋蛎殻町,１丁目,15,12,大日本除虫菊（株）蛎殻町社宅,4,1005,6,0,0,0,5,1,0,0,0,83.33,16.67,123.15,492.6,0,0,0,0,369.45,73.89,0,0,123.15,123.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7822275,35.6831411,0,,,FALSE,,,FALSE,123.15,,
8260,13102,中央区,日本橋蛎殻町,１丁目,15,5,フジトミ証券（株）,7,3002,2,0,0,2,0,0,0,0,100,0,0,206.74,1447.18,0,0,0,0,0,0,1447.18,723.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826406,35.6834644,0,,,TRUE,01_Office,Office,FALSE,1447.18,Office,CL4
8261,13102,中央区,日本橋蛎殻町,１丁目,15,7,民善酒店,4,2010,1,0,0,1,0,0,0,0,100,0,0,73.61,294.44,0,0,0,0,0,0,294.44,294.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7827658,35.6835111,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,294.44,HousingClothingSuper,
8262,13102,中央区,日本橋蛎殻町,１丁目,15,2,岡ビル,4,3003,7,0,1,5,0,1,0,14.29,71.43,0,14.29,90.01,360.04,0,0,22.5,22.5,0,0,247.53,49.51,90.01,90.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.78217,35.6832208,0,,,TRUE,01_Office,Office,FALSE,337.54,Office,CL2
8263,13102,中央区,日本橋蛎殻町,１丁目,15,4,相鉄フレッサイン日本橋人形町,9,2017,1,0,0,1,0,0,0,0,100,0,0,355.97,3203.73,0,0,0,0,0,0,3203.73,3203.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,139.7823936,35.6833017,1,,,TRUE,02_Hotel,Hotel,FALSE,3203.73,Hotel,CL5
8264,13102,中央区,日本橋蛎殻町,１丁目,15,7,小林洋行ビル２号館,6,3004,8,0,0,8,0,0,0,0,100,0,0,190.94,1336.58,0,0,0,0,0,0,1336.58,167.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7827897,35.6834364,0,,,TRUE,01_Office,Office,FALSE,1336.58,Office,CL4
8265,13102,中央区,日本橋蛎殻町,１丁目,15,9,,4,9999,4,0,4,0,0,0,0,100,0,0,0,58.9,235.6,0,0,235.6,58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826136,35.6833378,1,,,FALSE,,,FALSE,235.6,,
8266,13102,中央区,日本橋蛎殻町,１丁目,16,10,大殖産業ビル,10,3004,1,0,0,1,0,0,0,0,100,0,0,107.85,1078.5,0,0,0,0,0,0,1078.5,1078.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826706,35.6831981,0,,,TRUE,01_Office,Office,FALSE,1078.5,Office,CL4
8267,13102,中央区,日本橋蛎殻町,１丁目,16,9,バールＬＡＺＹ２,3,2027,1,0,0,1,0,0,0,0,100,0,0,47.93,143.79,0,0,0,0,0,0,143.79,143.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7827547,35.6832053,0,,,TRUE,01_Office,Office,FALSE,143.79,Office,CL1
8268,13102,中央区,日本橋蛎殻町,１丁目,16,12,ユタカビル,9,3004,1,0,0,1,0,0,0,0,100,0,0,285.45,2569.05,0,0,0,0,0,0,2569.05,2569.05,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.78238,35.6830303,0,,,TRUE,01_Office,Office,FALSE,2569.05,Office,CL5
8269,13102,中央区,日本橋蛎殻町,１丁目,16,11,ＥＤＧＥ日本橋蛎殻町,10,3004,12,1,0,10,0,1,8.33,0,83.33,0,8.33,240.32,2643.52,240.32,240.32,0,0,0,0,2162.88,216.29,240.32,240.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7825481,35.6831456,0,,,TRUE,01_Office,Office,FALSE,2643.52,Office,CL5
8270,13102,中央区,日本橋蛎殻町,１丁目,16,9,金星ビル,5,3004,5,0,0,1,0,4,0,0,20,0,80,32.83,164.15,0,0,0,0,0,0,32.83,32.83,131.32,32.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828047,35.6832269,0,,,TRUE,01_Office,Office,FALSE,164.15,Office,CL1
8271,13102,中央区,日本橋蛎殻町,１丁目,16,9,ベルドミール,3,1002,4,0,0,0,3,1,0,0,0,75,25,34.23,102.69,0,0,0,0,68.46,22.82,0,0,34.23,34.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7827142,35.6832639,0,,,FALSE,,,FALSE,34.23,,
8272,13102,中央区,日本橋蛎殻町,１丁目,16,9,うるま,5,2001,1,0,0,1,0,0,0,0,100,0,0,31.11,155.55,0,0,0,0,0,0,155.55,155.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828414,35.683245,0,,,TRUE,01_Office,Office,FALSE,155.55,Office,CL1
8273,13102,中央区,日本橋蛎殻町,１丁目,16,8,水天宮平和ビル,9,3004,13,0,0,13,0,0,0,0,100,0,0,257.68,2319.12,0,0,0,0,0,0,2319.12,178.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7828744,35.6833189,0,,,TRUE,01_Office,Office,FALSE,2319.12,Office,CL5
8274,13102,中央区,日本橋蛎殻町,１丁目,17,2,ライオンズマンション日本橋,12,1002,173,0,0,9,162,2,0,0,5.2,93.64,1.16,1070.9,12850.8,0,0,0,0,12047.63,74.37,669.31,74.37,133.86,66.93,0,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7827483,35.6826242,0,,,FALSE,,,FALSE,803.17,,
8275,13102,中央区,日本橋蛎殻町,１丁目,17,11,カナメビル,7,3003,9,0,1,6,0,2,0,11.11,66.67,0,22.22,124.55,871.85,0,0,124.55,124.55,0,0,498.2,83.03,249.1,124.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139.7827897,35.6824678,0,,,TRUE,01_Office,Office,FALSE,747.3,Office,CL3
8276,13102,中央区,日本橋蛎殻町,１丁目,17,1,半田ビル,5,3003,9,0,1,4,4,0,0,11.11,44.44,44.44,0,66.49,332.45,0,0,33.25,33.25,132.98,33.25,166.23,41.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7827064,35.6824067,0,,,TRUE,01_Office,Office,FALSE,166.23,Office,CL1
8277,13102,中央区,日本橋蛎殻町,１丁目,17,4,三共ビル,5,3003,2,0,1,1,0,0,0,50,50,0,0,84.45,422.25,0,0,337.8,337.8,0,0,84.45,84.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7825206,35.6826503,0,,,TRUE,01_Office,Office,FALSE,84.45,Office,CL1
8278,13102,中央区,日本橋蛎殻町,１丁目,17,9,豊商事車庫,0,2027,1,0,0,1,0,0,0,0,100,0,0,66.08,132.16,0,0,0,0,0,0,132.16,132.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7829869,35.6825478,0,,,TRUE,08_Logistics,Logistics,FALSE,132.16,Logistics,
8279,13102,中央区,日本橋蛎殻町,１丁目,17,11,カナメビル新館,7,3004,1,0,0,1,0,0,0,0,100,0,0,80.44,563.08,0,0,0,0,0,0,563.08,563.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828814,35.6825067,0,,,TRUE,01_Office,Office,FALSE,563.08,Office,CL3
8280,13102,中央区,日本橋蛎殻町,１丁目,18,8,,0,1001,1,0,1,0,0,0,0,100,0,0,0,37.93,75.86,0,0,75.86,75.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7831964,35.6823031,0,,,FALSE,,,FALSE,75.86,,
8281,13102,中央区,日本橋蛎殻町,１丁目,18,10,,0,1001,1,0,1,0,0,0,0,100,0,0,0,55.35,110.7,0,0,110.7,110.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7833031,35.6822069,0,,,FALSE,,,FALSE,110.7,,
8282,13102,中央区,日本橋蛎殻町,１丁目,18,12,鈴蔵,3,2027,1,0,0,1,0,0,0,0,100,0,0,42.63,127.89,0,0,0,0,0,0,127.89,127.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7830319,35.6820428,0,,,TRUE,01_Office,Office,FALSE,127.89,Office,CL1
8283,13102,中央区,日本橋蛎殻町,１丁目,18,1,古川ビル,5,3003,8,0,1,7,0,0,0,12.5,87.5,0,0,54.24,271.2,0,0,27.12,27.12,0,0,244.08,34.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7829622,35.6821214,0,,,TRUE,01_Office,Office,FALSE,244.08,Office,CL2
8284,13102,中央区,日本橋蛎殻町,１丁目,18,10,樋口ビル,3,3003,3,0,1,0,0,2,0,33.33,0,0,66.67,51.45,154.35,0,0,51.45,51.45,0,0,0,0,102.9,51.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7832314,35.6821986,0,,,TRUE,01_Office,Office,FALSE,102.9,Office,CL1
8285,13102,中央区,日本橋蛎殻町,１丁目,18,8,,0,1001,1,0,1,0,0,0,0,100,0,0,0,37.88,75.76,0,0,75.76,75.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7832164,35.6822783,1,,,FALSE,,,FALSE,75.76,,
8286,13102,中央区,日本橋蛎殻町,１丁目,18,4,アーバネックス日本橋水天宮,10,1002,45,0,0,1,44,0,0,0,2.22,97.78,0,318.8,3188,0,0,0,0,2869.2,65.21,318.8,318.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7830136,35.6823683,0,,,FALSE,,,FALSE,318.8,,
8287,13102,中央区,日本橋蛎殻町,１丁目,18,8,,0,1001,1,0,1,0,0,0,0,100,0,0,0,23.62,47.24,0,0,47.24,47.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7832722,35.6822456,0,,,FALSE,,,FALSE,47.24,,
8288,13102,中央区,日本橋蛎殻町,１丁目,18,8,,0,1001,1,0,1,0,0,0,0,100,0,0,0,21.21,42.42,0,0,42.42,42.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7832528,35.6822661,0,,,FALSE,,,FALSE,42.42,,
8289,13102,中央区,日本橋蛎殻町,１丁目,18,1,増山ビル,5,3003,9,0,1,7,0,1,0,11.11,77.78,0,11.11,63.88,319.4,0,0,31.94,31.94,0,0,223.58,31.94,63.88,63.88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7829994,35.6820814,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,287.46,HousingClothingSuper,
8290,13102,中央区,日本橋蛎殻町,１丁目,18,2,中野オイスタービル,5,3004,8,0,0,4,0,4,0,0,50,0,50,220.02,1320.12,0,0,0,0,0,0,550.05,137.51,770.07,192.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,139.7828622,35.6822253,0,,,TRUE,01_Office,Office,FALSE,1320.12,Office,CL4
8291,13102,中央区,日本橋蛎殻町,１丁目,18,11,新装大橋ビル,5,3004,5,0,5,0,0,0,0,100,0,0,0,384.65,1923.25,0,0,1923.25,384.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7830933,35.6821953,1,,,TRUE,01_Office,Office,FALSE,1923.25,Office,CL4
8292,13102,中央区,日本橋蛎殻町,１丁目,18,7,（有）ゆたか印刷所,0,3003,3,0,1,2,0,0,0,33.33,66.67,0,0,71.01,142.02,0,0,71.01,71.01,0,0,71.01,35.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7831672,35.6823386,0,,,TRUE,01_Office,Office,FALSE,71.01,Office,CL1
8293,13102,中央区,日本橋蛎殻町,１丁目,19,2,ガーラレジデンス日本橋水天宮,7,1002,27,0,0,1,25,1,0,0,3.7,92.59,3.7,245.87,1721.09,0,0,0,0,1598.16,63.93,61.47,61.47,61.47,61.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.783215,35.681935,0,,,FALSE,,,FALSE,122.94,,
8294,13102,中央区,日本橋蛎殻町,１丁目,19,3,ハシノクチ,4,3004,3,0,0,3,0,0,0,0,100,0,0,50.84,203.36,0,0,0,0,0,0,203.36,67.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7831164,35.6819761,0,,,TRUE,01_Office,Office,FALSE,203.36,Office,CL2
8295,13102,中央区,日本橋蛎殻町,１丁目,19,8,プラハ日本橋人形町サウススクエア,12,1002,33,0,5,0,26,2,0,15.15,0,78.79,6.06,241.65,2899.8,0,0,483.3,96.66,2174.85,83.65,0,0,241.65,120.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.783465,35.6819317,0,,,FALSE,,,FALSE,241.65,,
8296,13102,中央区,日本橋蛎殻町,１丁目,19,9,ルート蛎殻町ビル,8,3004,9,0,0,9,0,0,0,0,100,0,0,86.53,692.24,0,0,0,0,0,0,692.24,76.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7833436,35.68185,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,692.24,HousingClothingSuper,
8297,13102,中央区,日本橋蛎殻町,１丁目,19,7,,4,1001,1,0,1,0,0,0,0,100,0,0,0,72.9,291.6,0,0,291.6,291.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7834169,35.6820186,0,,,FALSE,,,FALSE,291.6,,
8298,13102,中央区,日本橋蛎殻町,１丁目,19,1,生駒ビル,4,3004,11,0,0,10,0,1,0,0,90.91,0,9.09,46.32,231.6,0,0,0,0,0,0,185.28,18.53,46.32,46.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7832261,35.6818364,0,,,TRUE,01_Office,Office,FALSE,231.6,Office,CL2
